found|bluebook|normalized|source|shortName|issuingBody|issuingType
false|Risk Monitoring and Reporting|RISK MONITORING AND REPORTING|FFIEC Operations Booklet|FFIEC Operations|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|Appendix C: Item Processing|APPENDIX C ITEM PROCESSING|FFIEC Operations Booklet|FFIEC Operations|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|Appendix D: Advanced Data Storage Solutions|APPENDIX D ADVANCED DATA STORAGE SOLUTIONS|FFIEC Operations Booklet|FFIEC Operations|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|Board and Management Responsibilities|BOARD AND MANAGEMENT RESPONSIBILITIES|FFIEC Outsourcing Technology Services Booklet|FFIEC Outsourcing Technology |Federal Financial Institutions Examination Council|Code of Federal Regulations
false|Related Topics|RELATED TOPICS|FFIEC Outsourcing Technology Services Booklet|FFIEC Outsourcing Technology |Federal Financial Institutions Examination Council|Code of Federal Regulations
false|Appendix B: Laws, Regulations and Guidance|APPENDIX B LAWS REGULATIONS AND GUIDANCE|FFIEC Outsourcing Technology Services Booklet|FFIEC Outsourcing Technology |Federal Financial Institutions Examination Council|Code of Federal Regulations
false|Appendix C: Foreign-Based Third-Party Service Providers|APPENDIX C FOREIGNBASED THIRDPARTY SERVICE PROVIDERS|FFIEC Outsourcing Technology Services Booklet|FFIEC Outsourcing Technology |Federal Financial Institutions Examination Council|Code of Federal Regulations
false|Appendix D: Managed Security Service Providers|APPENDIX D MANAGED SECURITY SERVICE PROVIDERS|FFIEC Outsourcing Technology Services Booklet|FFIEC Outsourcing Technology |Federal Financial Institutions Examination Council|Code of Federal Regulations
false|(Remote Deposit Capture) Legal and Compliance Risks|REMOTE DEPOSIT CAPTURE LEGAL AND COMPLIANCE RISKS|FFIEC Retail Payments Handbook (April 2016)|FFIEC Retail Payments|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|(Remote Deposit Capture) Operational Risks|REMOTE DEPOSIT CAPTURE OPERATIONAL RISKS|FFIEC Retail Payments Handbook (April 2016)|FFIEC Retail Payments|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|(Remote Deposit Capture) AML/BSA Risk|REMOTE DEPOSIT CAPTURE AMLBSA RISK|FFIEC Retail Payments Handbook (April 2016)|FFIEC Retail Payments|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|(Remote Deposit Capture) Customer Due Diligence and Suitability|REMOTE DEPOSIT CAPTURE CUSTOMER DUE DILIGENCE AND SUITABILITY|FFIEC Retail Payments Handbook (April 2016)|FFIEC Retail Payments|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|(Remote Deposit Capture) Vendor Due Diligence and Suitability|REMOTE DEPOSIT CAPTURE VENDOR DUE DILIGENCE AND SUITABILITY|FFIEC Retail Payments Handbook (April 2016)|FFIEC Retail Payments|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|(Remote Deposit Capture) RDC Training For Customers|REMOTE DEPOSIT CAPTURE RDC TRAINING FOR CUSTOMERS|FFIEC Retail Payments Handbook (April 2016)|FFIEC Retail Payments|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|(Remote Deposit Capture) Contracts and Agreements|REMOTE DEPOSIT CAPTURE CONTRACTS AND AGREEMENTS|FFIEC Retail Payments Handbook (April 2016)|FFIEC Retail Payments|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|(Remote Deposit Capture) Business Continuity|REMOTE DEPOSIT CAPTURE BUSINESS CONTINUITY|FFIEC Retail Payments Handbook (April 2016)|FFIEC Retail Payments|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|(Remote Deposit Capture) Other Mitigation and Control Considerations|REMOTE DEPOSIT CAPTURE OTHER MITIGATION AND CONTROL CONSIDERATIONS|FFIEC Retail Payments Handbook (April 2016)|FFIEC Retail Payments|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|(Remote Deposit Capture) Risk Management: Measuring and Monitoring|REMOTE DEPOSIT CAPTURE RISK MANAGEMENT MEASURING AND MONITORING|FFIEC Retail Payments Handbook (April 2016)|FFIEC Retail Payments|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|1_14_2009 FFIEC Guidance Memo on RDC|1_14_2009 FFIEC GUIDANCE MEMO ON RDC|FFIEC Retail Payments Handbook (April 2016)|FFIEC Retail Payments||
false|Retail Payment Systems Overview|RETAIL PAYMENT SYSTEMS OVERVIEW|FFIEC Retail Payments Handbook (April 2016)|FFIEC Retail Payments|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|Payment Instruments, Clearing, and Settlement|PAYMENT INSTRUMENTS CLEARING AND SETTLEMENT|FFIEC Retail Payments Handbook (April 2016)|FFIEC Retail Payments|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|Retail Payment Systems Risk Management|RETAIL PAYMENT SYSTEMS RISK MANAGEMENT|FFIEC Retail Payments Handbook (April 2016)|FFIEC Retail Payments|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|Appendix B: Glossary A-L|APPENDIX B GLOSSARY AL|FFIEC Retail Payments Handbook (April 2016)|FFIEC Retail Payments|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|Appendix B: Glossary M-Z|APPENDIX B GLOSSARY MZ|FFIEC Retail Payments Handbook (April 2016)|FFIEC Retail Payments|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|Appendix C: Schematic of Retail Payments Access Channels & Payments Method|APPENDIX C SCHEMATIC OF RETAIL PAYMENTS ACCESS CHANNELS & PAYMENTS METHOD|FFIEC Retail Payments Handbook (April 2016)|FFIEC Retail Payments|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|Appendix D: Laws, Regulations, and Guidance|APPENDIX D LAWS REGULATIONS AND GUIDANCE|FFIEC Retail Payments Handbook (April 2016)|FFIEC Retail Payments|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|Appendix E: Mobile Financial Services|APPENDIX E MOBILE FINANCIAL SERVICES|FFIEC Retail Payments Handbook (April 2016)|FFIEC Retail Payments|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|02 Supervisory Policy|02 SUPERVISORY POLICY|FFIEC Supervision of Technology Service Providers Booklet (October, 2012)|FFIEC Supervision of Technology Service Providers Booklet (October, 2012)|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|03 Supervisory Programs|03 SUPERVISORY PROGRAMS|FFIEC Supervision of Technology Service Providers Booklet (October, 2012)|FFIEC Supervision of Technology Service Providers Booklet (October, 2012)|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|04 Roles and Responsibilities|04 ROLES AND RESPONSIBILITIES|FFIEC Supervision of Technology Service Providers Booklet (October, 2012)|FFIEC Supervision of Technology Service Providers Booklet (October, 2012)|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|05 Risk-Based Supervision|05 RISKBASED SUPERVISION|FFIEC Supervision of Technology Service Providers Booklet (October, 2012)|FFIEC Supervision of Technology Service Providers Booklet (October, 2012)|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|06 Appendix A: URSIT|06 APPENDIX A URSIT|FFIEC Supervision of Technology Service Providers Booklet (October, 2012)|FFIEC Supervision of Technology Service Providers Booklet (October, 2012)|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|07 Endnotes|07 ENDNOTES|FFIEC Supervision of Technology Service Providers Booklet (October, 2012)|FFIEC Supervision of Technology Service Providers Booklet (October, 2012)|Federal Financial Institutions Examination Council|Code of Federal Regulations
false|NYSE Interpretation Rule 311T(f)/01|NYSE INTERPRETATION RULE 311T(f)/01|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|NYSE Rules
false|NYSE Interpretation Rule 311T(g)/02|NYSE INTERPRETATION RULE 311T(g)/02|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|NYSE Rules
false|NYSE Interpretation Rule 401T/03|NYSE INTERPRETATION RULE 401T/03|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|NYSE Rules
false|NYSE Interpretation Rule 401T/04|NYSE INTERPRETATION RULE 401T/04|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|NYSE Rules
false|Section 5(b)(2) of the Securities Act of 1933|SECTION 5(b)(2) OF THE SECURITIES ACT OF 1933|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||
false|INACTIVE 17 CFR 403.5 (a)|INACTIVE 17 CFR 403.5 A|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||
false|INACTIVE 16 CFR 403.5 (d)(1)|INACTIVE 16 CFR 403.5 D|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||
false|FINRA Regulatory Notice 18-15|FINRA REGULATORY NOTICE 18-15|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Notices
false|NYSE Interpretation Rule 409T(a)/02|NYSE INTERPRETATION RULE 409T(a)/02|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|NYSE Rules
false|NYSE Interpretation Rule 409T(a)/03|NYSE INTERPRETATION RULE 409T(a)/03|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|NYSE Rules
false|NYSE Interpretation Rule 409T(a)/04|NYSE INTERPRETATION RULE 409T(a)/04|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|NYSE Rules
false|NYSE Interpretation Rule 409T(a)/05|NYSE INTERPRETATION RULE 409T(a)/05|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|NYSE Rules
false|NYSE Interpretation Rule 409T(a)/06|NYSE INTERPRETATION RULE 409T(a)/06|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|NYSE Rules
false|NYSE Interpretation Rule 409T(b)(2)|NYSE INTERPRETATION RULE 409T(b)(2)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|NYSE Rules
false|MRSB Rule G-30.06|MRSB RULE G|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||MSRB Rules
false|FINRA Regulatory Notice 12-11|FINRA REGULATORY NOTICE 12-11|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Notices
false|FINRA Regulatory Notice 16-11|FINRA REGULATORY NOTICE 16-11|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Notices
false|FINRA Regulatory Notice 14-43|FINRA REGULATORY NOTICE 14-43|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Notices
false|INACTIVE 17 CFR 404.4(b)|INACTIVE 17 CFR 404.4(b)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||
false|INACTIVE 17 CFR 403.5 (g)|INACTIVE 17 CFR 403.5 G|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||
false|FINRA Notice to Members 05-26|FINRA NOTICE TO MEMBERS 05-26|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Notices
false|FINRA Report on Conflicts of Interest (October 2013) - Page 18 New Business and New Product Conflicts Review|FINRA REPORT ON CONFLICTS OF INTEREST OCTOBER 2013) - PAGE 18 NEW BUSINESS AND NEW PRODUCT CONFLICTS REVIEW|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Guidance
false|NYSE Interpretation Rule 408T/02|NYSE INTERPRETATION RULE 408T/02|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|NYSE Rules
false|Notice 91-45 NASD/NYSE Joint Memo on Chinese Wall Policies and Procedures|NOTICE 91-45 NASDNYSE JOINT MEMO ON CHINESE WALL POLICIES AND PROCEDURES|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|NYSE Rules
false|INACTIVE - MSRB Rule G-32(c)|INACTIVE - MSRB RULE G-32(c)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||
false|NYSE Interpretation Rule 435(5)T/01|NYSE INTERPRETATION RULE 435(5)T/01|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|NYSE Rules
false|FINRA Supplementary Material 3240.01|FINRA SUPPLEMENTARY MATERIAL 3240.01|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules|Financial Industry Regulatory Authority|FINRA Guidance
false|INACTIVE FINRA Rule 11340(a-d)|INACTIVE FINRA RULE 11340(a-d)|Financial Industry Regulatory Authority, Securities Exchange Commission & Municipal Securities Rule Making Board Regulations|FINRA/SEC/MSRB Rules||
false|FFIEC BSA/AML Examination Manual|FFIEC BSAAML EXAMINATION MANUAL|Financial Recordkeeping and Reporting of Currency and Foreign Transactions|Bank Secrecy Act-Treasury|Federal Financial Institutions Examination Council|FFIEC IT Handbook
false|Principle 1|PRINCIPLE 1|FX Global Code|FX Global Code||              `    1
false|Principle 2|PRINCIPLE 2|FX Global Code|FX Global Code||
false|Principle 3|PRINCIPLE 3|FX Global Code|FX Global Code||
false|Principle 4|PRINCIPLE 4|FX Global Code|FX Global Code||
