"U.S. States and Other Jurisdictions","Colorado","Session laws: Cite to Colo. Sess. Laws.","","Colorado Legislative Service (West)","<year> Colo. Legis. Serv. <page no.> (West)","YEAR COLO LEGIS SERV PAGE NO WEST",""
"U.S. States and Other Jurisdictions","Colorado","Administrative compilations: Cite to Colo. Code Regs..","","Colorado Code of Regulations","Colo. Code Regs. ? x-x (<year>)","COLO CODE REGS ? XX YEAR",""
"U.S. States and Other Jurisdictions","Colorado","Administrative compilations: Cite to Colo. Code Regs..","","Code of Colorado Regulations (LexisNexis)","<vol. no.> Colo. Code Regs. ? x-x (LexisNexis <year>)","VOL NO COLO CODE REGS ? XX LEXISNEXIS YEAR",""
"U.S. States and Other Jurisdictions","Colorado","Administrative register","","Colorado Register","<iss. no.> Colo. Reg. <page no.> (<month year>)","ISS NO COLO REG PAGE NO MONTH YEAR",""
"U.S. States and Other Jurisdictions","Connecticut","Supreme Court (Conn.), previously Supreme Court of Errors (Conn.): Cite to A., A.2d, or A.3d.","","Atlantic Reporter","A., A.2d, A.3d","A AD AD",""
"U.S. States and Other Jurisdictions","Connecticut","Supreme Court (Conn.), previously Supreme Court of Errors (Conn.): Cite to A., A.2d, or A.3d.","","Connecticut Reports","Conn.","CONN",""
"U.S. States and Other Jurisdictions","Connecticut","Supreme Court (Conn.), previously Supreme Court of Errors (Conn.): Cite to A., A.2d, or A.3d.","","Day","Day","DAY",""
"U.S. States and Other Jurisdictions","Connecticut","Supreme Court (Conn.), previously Supreme Court of Errors (Conn.): Cite to A., A.2d, or A.3d.","","Root","Root","ROOT",""
"U.S. States and Other Jurisdictions","Connecticut","Supreme Court (Conn.), previously Supreme Court of Errors (Conn.): Cite to A., A.2d, or A.3d.","","Kirby","Kirby","KIRBY",""
"U.S. States and Other Jurisdictions","Connecticut","Appellate Court (Conn. App. Ct.): Cite to A.2d or A.3d.","","Atlantic Reporter","A.2d, A.3d","AD AD",""
"U.S. States and Other Jurisdictions","Connecticut","Appellate Court (Conn. App. Ct.): Cite to A.2d or A.3d.","","Connecticut Appellate Reports","Conn. App.","CONN APP",""
"U.S. States and Other Jurisdictions","Connecticut","Superior Court (Conn. Super. Ct.) and Court of Common Pleas (Conn. C.P.): Cite to A.2d or A.3d, if found there; else, cite to Conn. Supp., if found there, or else to one of the other reporters listed below.","","Atlantic Reporter","A.2d, A.3d","AD AD",""
"U.S. States and Other Jurisdictions","Connecticut","Superior Court (Conn. Super. Ct.) and Court of Common Pleas (Conn. C.P.): Cite to A.2d or A.3d, if found there; else, cite to Conn. Supp., if found there, or else to one of the other reporters listed below.","","Connecticut Supplement","Conn. Supp.","CONN SUPP",""
"U.S. States and Other Jurisdictions","Connecticut","Superior Court (Conn. Super. Ct.) and Court of Common Pleas (Conn. C.P.): Cite to A.2d or A.3d, if found there; else, cite to Conn. Supp., if found there, or else to one of the other reporters listed below.","","Connecticut Law Reporter","Conn. L. Rptr.","CONN L RPTR",""
"U.S. States and Other Jurisdictions","Connecticut","Superior Court (Conn. Super. Ct.) and Court of Common Pleas (Conn. C.P.): Cite to A.2d or A.3d, if found there; else, cite to Conn. Supp., if found there, or else to one of the other reporters listed below.","","Connecticut Superior Court Reports","Conn. Super. Ct.","CONN SUPER CT",""
"U.S. States and Other Jurisdictions","Connecticut","Circuit Court (Conn. Cir. Ct.): Cite to A.2d or A.3d.","","Atlantic Reporter","A.2d, A.3d","AD AD",""
"U.S. States and Other Jurisdictions","Connecticut","Circuit Court (Conn. Cir. Ct.): Cite to A.2d or A.3d.","","Connecticut Circuit Court Reports","Conn. Cir. Ct.","CONN CIR CT",""
"U.S. States and Other Jurisdictions","Connecticut","Statutory compilations: Cite to Conn. Gen. Stat..","","General Statutes of Connecticut","Conn. Gen. Stat. ? x-x (<year>)","CONN GEN STAT ? XX YEAR",""
"U.S. States and Other Jurisdictions","Connecticut","Statutory compilations: Cite to Conn. Gen. Stat..","","Connecticut General Statutes Annotated (West)","Conn. Gen. Stat. Ann. ? x-x (West <year>)","CONN GEN STAT ANN ? XX WEST YEAR",""
"U.S. States and Other Jurisdictions","Connecticut","Session laws: Cite to Conn. Acts, Conn. Pub. Acts, or Conn. Spec. Acts.","","Connecticut Public & Special Acts","<year> Conn. Acts <page no.> ([Reg. or Spec.] Sess.)","YEAR CONN ACTS PAGE NO REG OR SPEC SESS",""
"U.S. States and Other Jurisdictions","Connecticut","Session laws: Cite to Conn. Acts, Conn. Pub. Acts, or Conn. Spec. Acts.","","Connecticut Public Acts","<year> Conn. Pub. Acts <page no.>","YEAR CONN PUB ACTS PAGE NO",""
"U.S. States and Other Jurisdictions","Connecticut","Session laws: Cite to Conn. Acts, Conn. Pub. Acts, or Conn. Spec. Acts.","","Connecticut Special Acts (Resolves & Private Laws, Private & Special Laws, Special Laws, Resolves & Private Acts, Resolutions & Private Acts, Private Acts & Resolutions, and Special Acts & Resolutions)","<year> Conn. Spec. Acts <page no.>","YEAR CONN SPEC ACTS PAGE NO",""
"U.S. States and Other Jurisdictions","Connecticut","Session laws: Cite to Conn. Acts, Conn. Pub. Acts, or Conn. Spec. Acts.","","Connecticut Legislative Service (West)","<year> Conn. Legis. Serv. <page no.> (West)","YEAR CONN LEGIS SERV PAGE NO WEST",""
"U.S. States and Other Jurisdictions","Connecticut","Administrative compilation","","Regulations of Connecticut State Agencies","Conn. Agencies Regs. ? x-x-x (<year>)","CONN AGENCIES REGS ? XXX YEAR",""
"U.S. States and Other Jurisdictions","Connecticut","Administrative registers: Cite to Conn. L.J..","","Connecticut Law Journal","<vol. no.> Conn. L.J. <page no.> (<month day, year>)","VOL NO CONN LJ PAGE NO MONTH DAY YEAR",""
"U.S. States and Other Jurisdictions","Connecticut","Administrative registers: Cite to Conn. L.J..","","Connecticut Government Register (LexisNexis)","<iss. no.> Conn. Gov?t Reg. <page no.> (LexisNexis <month year>)","ISS NO CONN GOVT REG PAGE NO LEXISNEXIS MONTH YEAR",""
"U.S. States and Other Jurisdictions","Delaware","Supreme Court (Del.), previously Court of Errors and Appeals (Del.): Cite to A., A.2d, or A.3d.","","Atlantic Reporter","A., A.2d, A.3d","A AD AD",""
"U.S. States and Other Jurisdictions","Delaware","Supreme Court (Del.), previously Court of Errors and Appeals (Del.): Cite to A., A.2d, or A.3d.","","31 Del. to 59 Del.","Del.","DEL",""
"U.S. States and Other Jurisdictions","Delaware","Supreme Court (Del.), previously Court of Errors and Appeals (Del.): Cite to A., A.2d, or A.3d.","","Boyce","e.g., 24 Del. (1 Boyce)","EG 24 DEL BOYCE",""
"U.S. States and Other Jurisdictions","Delaware","Supreme Court (Del.), previously Court of Errors and Appeals (Del.): Cite to A., A.2d, or A.3d.","","Pennewill","e.g., 17 Del. (1 Penne.)","EG 17 DEL PENNE",""
"U.S. States and Other Jurisdictions","Delaware","Supreme Court (Del.), previously Court of Errors and Appeals (Del.): Cite to A., A.2d, or A.3d.","","Marvel","e.g., 15 Del. (1 Marv.)","EG 15 DEL MARV",""
"U.S. States and Other Jurisdictions","Delaware","Supreme Court (Del.), previously Court of Errors and Appeals (Del.): Cite to A., A.2d, or A.3d.","","Houston","e.g., 6 Del. (1 Houst.)","EG 6 DEL HOUST",""
"U.S. States and Other Jurisdictions","Delaware","Supreme Court (Del.), previously Court of Errors and Appeals (Del.): Cite to A., A.2d, or A.3d.","","Harrington","e.g., 1 Del. (1 Harr.)","EG 1 DEL HARR",""
"U.S. States and Other Jurisdictions","Delaware","Supreme Court (Del.), previously Court of Errors and Appeals (Del.): Cite to A., A.2d, or A.3d.","","Delaware Cases","Del. Cas.","DEL CAS",""
"U.S. States and Other Jurisdictions","Delaware","Court of Chancery (Del. Ch.): Cite to A., A.2d, or A.3d.","","Atlantic Reporter","A., A.2d, A.3d","A AD AD",""
"U.S. States and Other Jurisdictions","Delaware","Court of Chancery (Del. Ch.): Cite to A., A.2d, or A.3d.","","Delaware Chancery Reports","Del. Ch.","DEL CH",""
"U.S. States and Other Jurisdictions","Delaware","Court of Chancery (Del. Ch.): Cite to A., A.2d, or A.3d.","","Delaware Cases","Del. Cas.","DEL CAS",""
"U.S. States and Other Jurisdictions","Delaware","Superior Court (Del. Super. Ct.), previously Superior Court and Orphans? Court (Del. Super. Ct. & Orphans? Ct.): Cite to A.2d or A.3d, if found there; else, cite to one of the official reporters listed under Supreme Court (Del.).","","Atlantic Reporter","A.2d, A.3d","AD AD",""
"U.S. States and Other Jurisdictions","Delaware","Family Court (Del. Fam. Ct.): Cite to A.2d or A.3d.","","Atlantic Reporter","A.2d, A.3d","AD AD",""
"U.S. States and Other Jurisdictions","Delaware","Statutory compilations: Cite to Del. Code Ann..","","Delaware Code Annotated (LexisNexis)","Del. Code Ann. tit. x, ? x (<year>)","DEL CODE ANN TIT X ? X YEAR",""
"U.S. States and Other Jurisdictions","Delaware","Statutory compilations: Cite to Del. Code Ann..","","West?s Delaware Code Annotated","Del. Code Ann. tit. x, ? x (West <year>)","DEL CODE ANN TIT X ? X WEST YEAR",""
"U.S. States and Other Jurisdictions","Delaware","Session laws: Cite to Del. Laws.","","Laws of Delaware","<vol. no.> Del. Laws <page no.> (<year>)","VOL NO DEL LAWS PAGE NO YEAR",""
"U.S. States and Other Jurisdictions","Delaware","Session laws: Cite to Del. Laws.","","Delaware Code Annotated <year> Advance Legislative Service (LexisNexis)","<year>-<pamph. no.> Del. Code. Ann. Adv. Legis. Serv. <page no.> (LexisNexis)","YEARPAMPH NO DEL CODE ANN ADV LEGIS SERV PAGE NO LEXISNEXIS",""
"U.S. States and Other Jurisdictions","Delaware","Session laws: Cite to Del. Laws.","","West?s Delaware Legislative Service","<year> Del. Legis. Serv. <page no.> (West)","YEAR DEL LEGIS SERV PAGE NO WEST",""
"U.S. States and Other Jurisdictions","Delaware","Administrative compilations: Cite to Del. Admin. Code.","","Delaware Administrative Code","x-x-x Del. Admin. Code ? x (<year>)","XXX DEL ADMIN CODE ? X YEAR",""
"U.S. States and Other Jurisdictions","Delaware","Administrative compilations: Cite to Del. Admin. Code.","","Code of Delaware Regulations (LexisNexis)","x-x-x Del. Code Regs. ? x (LexisNexis <year>)","XXX DEL CODE REGS ? X LEXISNEXIS YEAR",""
"U.S. States and Other Jurisdictions","Delaware","Administrative registers: Cite to Del. Reg. Regs..","","Delaware Register of Regulations","<vol. no.> Del. Reg. Regs. <page no.> (<month day, year>)","VOL NO DEL REG REGS PAGE NO MONTH DAY YEAR",""
"U.S. States and Other Jurisdictions","Delaware","Administrative registers: Cite to Del. Reg. Regs..","","Delaware Government Register (LexisNexis)","<iss. no.> Del Gov?t Reg. <page no.> (LexisNexis <month year>)","ISS NO DEL GOVT REG PAGE NO LEXISNEXIS MONTH YEAR",""
"U.S. States and Other Jurisdictions","District of Columbia","Court of Appeals (D.C.), previously Municipal Court of Appeals (D.C.): Cite to A.2d or A.3d.","","Atlantic Reporter","A.2d, A.3d","AD AD",""
"U.S. States and Other Jurisdictions","District of Columbia","United States Court of Appeals for the District of Columbia Circuit (D.C. Cir.), previously Court of Appeals of/for the District of Columbia (D.C. Cir.), previously Supreme Court of the District of Columbia (D.C.): Cite to F., F.2d, or F.3d.","","Federal Reporter","F., F.2d, F.3d","F FD FD",""
"U.S. States and Other Jurisdictions","District of Columbia","United States Court of Appeals for the District of Columbia Circuit (D.C. Cir.), previously Court of Appeals of/for the District of Columbia (D.C. Cir.), previously Supreme Court of the District of Columbia (D.C.): Cite to F., F.2d, or F.3d.","","United States Court of Appeals Reports","U.S. App. D.C.","US APP DC",""
"U.S. States and Other Jurisdictions","District of Columbia","United States Court of Appeals for the District of Columbia Circuit (D.C. Cir.), previously Court of Appeals of/for the District of Columbia (D.C. Cir.), previously Supreme Court of the District of Columbia (D.C.): Cite to F., F.2d, or F.3d.","","Appeal Cases, District of Columbia","App. D.C.","APP DC",""
"U.S. States and Other Jurisdictions","District of Columbia","United States Court of Appeals for the District of Columbia Circuit (D.C. Cir.), previously Court of Appeals of/for the District of Columbia (D.C. Cir.), previously Supreme Court of the District of Columbia (D.C.): Cite to F., F.2d, or F.3d.","","Tucker and Clephane","21 D.C. (Tuck. & Cl.)","21 DC TUCK & CL",""
"U.S. States and Other Jurisdictions","District of Columbia","United States Court of Appeals for the District of Columbia Circuit (D.C. Cir.), previously Court of Appeals of/for the District of Columbia (D.C. Cir.), previously Supreme Court of the District of Columbia (D.C.): Cite to F., F.2d, or F.3d.","","Mackey","<12?20> D.C. (Mackey <1?9>)"," DC MACKEY ",""
"U.S. States and Other Jurisdictions","District of Columbia","United States Court of Appeals for the District of Columbia Circuit (D.C. Cir.), previously Court of Appeals of/for the District of Columbia (D.C. Cir.), previously Supreme Court of the District of Columbia (D.C.): Cite to F., F.2d, or F.3d.","","MacArthur and Mackey","11 D.C. (MacArth. & M.)","11 DC MACARTH & M",""
"U.S. States and Other Jurisdictions","District of Columbia","United States Court of Appeals for the District of Columbia Circuit (D.C. Cir.), previously Court of Appeals of/for the District of Columbia (D.C. Cir.), previously Supreme Court of the District of Columbia (D.C.): Cite to F., F.2d, or F.3d.","","MacArthur","<8?10> D.C. (MacArth. <1?3>)"," DC MACARTH ",""
"U.S. States and Other Jurisdictions","District of Columbia","United States Court of Appeals for the District of Columbia Circuit (D.C. Cir.), previously Court of Appeals of/for the District of Columbia (D.C. Cir.), previously Supreme Court of the District of Columbia (D.C.): Cite to F., F.2d, or F.3d.","","District of Columbia Reports (reported by Mackey)","<6?7> D.C."," DC",""
"U.S. States and Other Jurisdictions","District of Columbia","United States Court of Appeals for the District of Columbia Circuit (D.C. Cir.), previously Court of Appeals of/for the District of Columbia (D.C. Cir.), previously Supreme Court of the District of Columbia (D.C.): Cite to F., F.2d, or F.3d.","","Hayward & Hazleton, Circuit Court (Circuit Court Reports, vols. 6?7)","<1?2> Hay. & Haz."," HAY & HAZ",""
"U.S. States and Other Jurisdictions","District of Columbia","United States Court of Appeals for the District of Columbia Circuit (D.C. Cir.), previously Court of Appeals of/for the District of Columbia (D.C. Cir.), previously Supreme Court of the District of Columbia (D.C.): Cite to F., F.2d, or F.3d.","","Cranch, Circuit Court","<1?5> D.C. (Cranch <1?5>)"," DC CRANCH ",""
"U.S. States and Other Jurisdictions","District of Columbia","Superior Court (D.C. Super. Ct.), previously Municipal Court (D.C. Mun. Ct.): Cite to Daily Wash. L. Rptr.","","Daily Washington Law Reporter","Daily Wash. L. Rptr.","DAILY WASH L RPTR",""
"U.S. States and Other Jurisdictions","District of Columbia","Statutory compilations: Cite to D.C. Code.","","District of Columbia Official Code (LexisNexis)","D.C. Code ? x-x (<year>)","DC CODE ? XX YEAR",""
