Unique ID,Identification Field,Issuance Type,Weblink,Geo Category,Regional Jurisdiction,Local Jurisdiction,Issuing Authority,Language,Issuance Type,Weblink,Phase,MVP Desired Source? (March 2021),Contract Alignment,Added as part of pilot work? (Y),Planned Ingestion Date,Target Ingestion Date (Month),Actual Ingestion Date,Statutes/Regulations or  Proposed/Monitoring,In SHRP Inventory?,Legal Monitoring? (Domestic),International Monitoring?,Frequency of Ingestion/Updates,"Ingestion Start Date (ideal to align w/UAT for MVP, should be prior to 3/26/2021)",Lookback on historical content (Y/N)?,Document Level View,Related Issuance Type(s),Citation Standard,Lowest level citation in inventory,Notes,2020,2021,2022,2023,Notes 2,Duplicate ID,Proprietary Sources,Source Display Name,Universal SDC Issuance Type,Identification Field,QA Data Testing,QA Data Testing 2,QA Data Testing 3,Ingestion Status,Ingestion Status 2,Ingestion Status 3,Cost,Data Conversion,SDC Status,Baseline Content,Engin Status
001310,,"Bahamas Bills, Laws and Acts - Drafted , New or Amended",http://www.bahamas.gov.bs/wps/portal/public/attg%20bills%2C%20laws%20and%20acts/dma%20bills%2C%20laws%20and%20acts/!ut/p/b1/vZfZkqLKFoafpR_AbUIyXoIg85xM3hiiKIOAijI9_aZ6d_fZVbWr6lx0S0YYYfAnn2ux1p_L5WYZLTf1rstPu3ve1Lvzy_cNtYWSZTgrgjEYimCBgiFTEUQbSpCeBfGLAEgGx80CCQVgFgDO9TAHWBB_s9_mxJf9lulgOmbp-DJcRkkMSKE1Tmsu7JzSiHg53nPX0I7R0d30wM2HcFE-Wvnh09imQGti6o7J3hdqOBbNDfWthuc3kK2l7vE4ZryoVTotrO41t3cVZFzJCORSMh4c2ZH02rlEhLTNiEXKUSrstEOCElllHoxZOpeTUTKXIx5q5aa83jJHNpw9AbtYcDqtiBYnY2cR8uVHzOCDiwP_xPwzJQylvuRMszSd1aBkEG9z9l7war9EAgoovq1zNi3jloa_y_k7wY-cE4Y437bWK25-vEjI0BEg8MDP_R8LPuM7X_GdN-8cBD4PFNnQBGbFQCDT_-N_JPisZnj4BZ_4_Pdj5Fv-e8An-xkT-5z_Ivj_-B8Lvui5cLl5g3jfdd8Fn5Xop0VK0e8Q74vsUwHxC_GrzEhm_RIHqdsUizE8WMazgP64D8glWkaA2HrFeFGmcnKLyYHIb3EE8BGI-GgIx8D0S2CypmkUMcCQP5qIw0yxxb3ezbfBILu-z0kQkHvu27e3QAtHL8AVRmk-CTwK-9PANxGKxLOBT48QPhnog2cDqWcD6WcDf38fqstNnlR_9fvqL_AXTpIQUhQ5Wz-gIUMsg_kRw8tAIIiBTdDSQOL0Ie1Xu4ujrnhePa3Y0YM6ecE4E6RntltwjGlftWukSNyQZWhfRWOkrPCyauWyjXUg6QGVE_wo2_NRE9V7fNT4a9EvuoFsZK_HdvxRd4xmf6qJCPdFbAylQ-WJFXthGCsYmUpLdBerW7fprjvKIG-TSW-7O4crmeQy35am3FTp2zS-NmXGfV-ZoJ_aiZs8XeuB7gMEas9Ea5OjZQNF_t0nzZcMovJsmcJax_YDCNaOfFbuPP-FlQHyT8Ik0mJmq6eRzZE4ACv4RJj3e9P4qhIhg7E4CwBFUhTGEswy0ONBX7VGL8yjKZH3Iu0l4SM_qI-x0prCsbaVeDtEN7o6K3FqmEmhwvYY2KYJBA673xqy4MdVw9eMLq7IixL2SuizqrEu16afh83RnuoANVx222-3wqKgznlxGOU7uiT9weu3pnxoGl-IaDEA1-waNuGAo_xWGxa2uB97KKzJlGhI5lcLfzDSuPj7FnYtb9roXjmPA0KgGpOOzETskWnNbXsaAfJ7AzA40lXDAwSG2MQ-BK7Pc1zeVh3xFRA-GUiDZwOpZwOfnVLz96f0te9DiGMMwMn5EyPA7PszyymYvtG8qveLwDG9U6ezRx0Zt8BjaDtAYTMaUNWwGNNWhYYwEfPEsvW88aKL2XwGFdY03tXJ69yiVyatvM3xOObRhgfiAjLi2kiVv6K0FROMsm6MgaigHFxHMFi8ey1r0npcuROXGtG1-o-D8Y2jm--nKdo1kKBa6LY2wOTjBkLhfDDi3sHCWjHTsCLQkUhMxrQH5rQfjLv-I0FCv83b7CtXJ_408LXZShb2bOD3Ii9ijN8RTi8q0dbLmRQQg2oadQqaSHPacJ3kZ2qFZrEvBO4B3FlzD-lrLWexDOXOrOz7zdmch1YZcbkpXOmq64p2CmUBllTVDLwfyfTD295BBLM9006eKQ5NHlWu5RriGJxdlsvWzAAbQ3atk7_rWMoWCtnNBnGCrQoilPjpNmMl9XDPlNaWdzi2o-vuIC4ITyjdqHPF62GHoF0uzlTln27S_biBgsnq1NAv6Bzr7EePNOoePS5QXu99cHJVTC4sEgzXQ_5ofQCF43a7fyShq51OCz2pBFZZTan8aYlItgX--Bt71QSE8_tr8pVLMCyFkTRDsAwFCIKhX6ZDnBVaZa4O85ilgZQW6bT23Dg_n2IvS_17KalnlUVpgc60cz7HIRo32GNs92EipuJBXAvWI9HYG5E0Jzfp-hMStZjkmkE56-yGc_oxP-Er2Od6zF1AN2y7rOrtTZPXjXNOC5PaE-vFMSIvR4gCKDHJFt7sh1r49LmuDI-Mm0WK7-Vg9pMVuofxLcbtlYbX-BrsMWvLHe6ecwNf_BvVsP-Y8117rlTNm0wDFOHkCdFLYseW9bBWd3rgY4YpNnNitdmOS9Ca6Ediee460PEX7qI_GajJ1LOB8I8DNRzOQB3qJrPCcA08G4j_duCrbiQApAiGoSkcw3GGAN_bkSC_t6MYdmUVU7mWVs1iz2WnnXkevbAzypSoefqm5J63drfalkD-vY_Iuud5abwXPrX2d3vuwflHDeceo8Pt4ocK7w1HucnOHUIDSn2rSqYOtvaOu1UP9V48dlyaAjZDeLYpagfVHYXXPWZdOOCM5SNZxI7ARIzLpi11q4ZNYp0xM2PO2HEsHodrsGqIy2wTtKX7gz6Woq44_XULr8Txepn48TQf_pfK77Sfl065oitP0buVSl31z2Kwfy1Ydf9ar27182TxN5m5fKs!/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,International ,LATAM,Bahamas,The Government of The Bahamas ,English,"Bahamas Bills, Laws and Acts - Drafted , New or Amended",http://www.bahamas.gov.bs/wps/portal/public/attg%20bills%2C%20laws%20and%20acts/dma%20bills%2C%20laws%20and%20acts/!ut/p/b1/vZfZkqLKFoafpR_AbUIyXoIg85xM3hiiKIOAijI9_aZ6d_fZVbWr6lx0S0YYYfAnn2ux1p_L5WYZLTf1rstPu3ve1Lvzy_cNtYWSZTgrgjEYimCBgiFTEUQbSpCeBfGLAEgGx80CCQVgFgDO9TAHWBB_s9_mxJf9lulgOmbp-DJcRkkMSKE1Tmsu7JzSiHg53nPX0I7R0d30wM2HcFE-Wvnh09imQGti6o7J3hdqOBbNDfWthuc3kK2l7vE4ZryoVTotrO41t3cVZFzJCORSMh4c2ZH02rlEhLTNiEXKUSrstEOCElllHoxZOpeTUTKXIx5q5aa83jJHNpw9AbtYcDqtiBYnY2cR8uVHzOCDiwP_xPwzJQylvuRMszSd1aBkEG9z9l7war9EAgoovq1zNi3jloa_y_k7wY-cE4Y437bWK25-vEjI0BEg8MDP_R8LPuM7X_GdN-8cBD4PFNnQBGbFQCDT_-N_JPisZnj4BZ_4_Pdj5Fv-e8An-xkT-5z_Ivj_-B8Lvui5cLl5g3jfdd8Fn5Xop0VK0e8Q74vsUwHxC_GrzEhm_RIHqdsUizE8WMazgP64D8glWkaA2HrFeFGmcnKLyYHIb3EE8BGI-GgIx8D0S2CypmkUMcCQP5qIw0yxxb3ezbfBILu-z0kQkHvu27e3QAtHL8AVRmk-CTwK-9PANxGKxLOBT48QPhnog2cDqWcD6WcDf38fqstNnlR_9fvqL_AXTpIQUhQ5Wz-gIUMsg_kRw8tAIIiBTdDSQOL0Ie1Xu4ujrnhePa3Y0YM6ecE4E6RntltwjGlftWukSNyQZWhfRWOkrPCyauWyjXUg6QGVE_wo2_NRE9V7fNT4a9EvuoFsZK_HdvxRd4xmf6qJCPdFbAylQ-WJFXthGCsYmUpLdBerW7fprjvKIG-TSW-7O4crmeQy35am3FTp2zS-NmXGfV-ZoJ_aiZs8XeuB7gMEas9Ea5OjZQNF_t0nzZcMovJsmcJax_YDCNaOfFbuPP-FlQHyT8Ik0mJmq6eRzZE4ACv4RJj3e9P4qhIhg7E4CwBFUhTGEswy0ONBX7VGL8yjKZH3Iu0l4SM_qI-x0prCsbaVeDtEN7o6K3FqmEmhwvYY2KYJBA673xqy4MdVw9eMLq7IixL2SuizqrEu16afh83RnuoANVx222-3wqKgznlxGOU7uiT9weu3pnxoGl-IaDEA1-waNuGAo_xWGxa2uB97KKzJlGhI5lcLfzDSuPj7FnYtb9roXjmPA0KgGpOOzETskWnNbXsaAfJ7AzA40lXDAwSG2MQ-BK7Pc1zeVh3xFRA-GUiDZwOpZwOfnVLz96f0te9DiGMMwMn5EyPA7PszyymYvtG8qveLwDG9U6ezRx0Zt8BjaDtAYTMaUNWwGNNWhYYwEfPEsvW88aKL2XwGFdY03tXJ69yiVyatvM3xOObRhgfiAjLi2kiVv6K0FROMsm6MgaigHFxHMFi8ey1r0npcuROXGtG1-o-D8Y2jm--nKdo1kKBa6LY2wOTjBkLhfDDi3sHCWjHTsCLQkUhMxrQH5rQfjLv-I0FCv83b7CtXJ_408LXZShb2bOD3Ii9ijN8RTi8q0dbLmRQQg2oadQqaSHPacJ3kZ2qFZrEvBO4B3FlzD-lrLWexDOXOrOz7zdmch1YZcbkpXOmq64p2CmUBllTVDLwfyfTD295BBLM9006eKQ5NHlWu5RriGJxdlsvWzAAbQ3atk7_rWMoWCtnNBnGCrQoilPjpNmMl9XDPlNaWdzi2o-vuIC4ITyjdqHPF62GHoF0uzlTln27S_biBgsnq1NAv6Bzr7EePNOoePS5QXu99cHJVTC4sEgzXQ_5ofQCF43a7fyShq51OCz2pBFZZTan8aYlItgX--Bt71QSE8_tr8pVLMCyFkTRDsAwFCIKhX6ZDnBVaZa4O85ilgZQW6bT23Dg_n2IvS_17KalnlUVpgc60cz7HIRo32GNs92EipuJBXAvWI9HYG5E0Jzfp-hMStZjkmkE56-yGc_oxP-Er2Od6zF1AN2y7rOrtTZPXjXNOC5PaE-vFMSIvR4gCKDHJFt7sh1r49LmuDI-Mm0WK7-Vg9pMVuofxLcbtlYbX-BrsMWvLHe6ecwNf_BvVsP-Y8117rlTNm0wDFOHkCdFLYseW9bBWd3rgY4YpNnNitdmOS9Ca6Ediee460PEX7qI_GajJ1LOB8I8DNRzOQB3qJrPCcA08G4j_duCrbiQApAiGoSkcw3GGAN_bkSC_t6MYdmUVU7mWVs1iz2WnnXkevbAzypSoefqm5J63drfalkD-vY_Iuud5abwXPrX2d3vuwflHDeceo8Pt4ocK7w1HucnOHUIDSn2rSqYOtvaOu1UP9V48dlyaAjZDeLYpagfVHYXXPWZdOOCM5SNZxI7ARIzLpi11q4ZNYp0xM2PO2HEsHodrsGqIy2wTtKX7gz6Woq44_XULr8Txepn48TQf_pfK77Sfl065oitP0buVSl31z2Kwfy1Ydf9ar27182TxN5m5fKs!/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,12,,,,2023-09-29 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,STATUTORY_COMPILATION,,,,,,,,,DCL,,,
001308,,Bahamas Office of the Data Protection Commissioner Agency News and Press Releases,http://www.bahamas.gov.bs/wps/portal/public/Agency%20News%20and%20Press%20Release/!ut/p/b1/vZbJkqM4EIafpR7AbQmxHjGb2cSOgYsDDAUYY3BhG8PTDzXTEdPVHVN1mG6jA0GQqU-Z-SuldbKO1sk5vddleq27c3p6_07oPVIs0xFI1mRpkgMq9LEqSjZSXGIxiBcD8B8PD_7xB4rJ84u_QgEaqIFt8DazJSydWO_W0TaeOGFQR1lKXrXgrjTy3XM2D8P1CngzdgZlHYjw9rimsVETj4E-F_txTBRxK84n7HOneSVP1ozSytc86siHWeeettltN6IzJWsIXciTuh-K20pCZtCKeVW3D4thXO3mlB7yoORYrZ5rt9fyMoVEZ8q506lalUIc55Ut8WP1Fvgdt7NgpBHZlNrkar-ayJfvsX8S3GexQ-oLfxL8P__F4IO_RfjvtRMgrQcUMAjiZ_9fDb6o_W6dfLrE9wj-NvhMHl8JJPk8CrDG264t1vFixvwwjx-CxQzwrgcdwGK49tcRIPfecerVuZndI3hYZsOCoalnKAbIFEUXBw2Bcxl7RwtBCerYMIHPOOMwuxbOMzsP3WDDi7IuMfLPwI_r8gD5p4EKZbFLphjf5ikCKBZ8NhA9NaWKbYE_HuEH0ZDO76-htk7qrP02Htpv4BvL0ZBiWJJjaUCSLLMOjzHNiUsnlFT82gdXpTgWcxjUY7mpSl2GTluRTXCng22DGK5xT_Th2Mz7pFxo9uzOiC-j9qzc_Rvslsa3IWDHCvF4EUdJmShht3TVgG2I1y7sy2TXKRG9l6mVFQh-vm0u-SYPUKAHSL5lWXa4m-1bn3VJf1SFPYNUqHJuMHUobsohy2U7IwndbBrkVIcTTaHH2yhe81IccoVeqTzJTPzLy-ebxCB-lRDjmiZgIWawCf1Qx37kYV8ah1yAy-vBb3Xfj6HfnCx8jCfMbc1cXvIry03pjl8CVeLZQPhsIPNkIE8-G0g_G_hslTq_X6Uf-g7NMSyEBAkgQzCIIdahcSgfYseXoiS6w1yBPgGckHXxRnY8ofSy0igiRX_ds6ft8dC1geLU3TXNhHno282tO4ARBuk54eeudntUli1lk5pRrWhVTWvbeuxdtjvirKng9FBMri9KxQWRFX6RiO2v2podwm-GBxY32pIIdfDfG_DJHK4e9MR4BBIBPDHEZgMNLIEJX_3vDVg4dxF9-QpIPRvIPBnIEX8cqBNoARrIwKwAiQ39bODvr-HHU5tmIQA0y8Jl81CIez-1SUZk1VFU_b1XFTbWmORSa3Ehu2bvXPUAmG9UGknYIvYaqeZmDlHCNSsQv2WTNaFS5fs-Mi5-2h74cDKv1dbZzAde7NXTG0XypwybpyZCZRzKAqppxtpDPBaHoUyMNkqwGFXjgclak74UCQ7Ts3CWneulSnlD3skPrSFn6mrXd49WV6t-meLO3wbsJhFDFCct37R1SRvofPDtrHLt-9xx4jxEncgSy7XEWbpH3wZ3XdcN2pVexWj-dxTp6uPI5h9_88sV4C_RkYlX/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,International ,LATAM,Bahamas,Data Protection Commissioner of The Bahamas,English,Bahamas Office of the Data Protection Commissioner Agency News and Press Releases,http://www.bahamas.gov.bs/wps/portal/public/Agency%20News%20and%20Press%20Release/!ut/p/b1/vZbJkqM4EIafpR7AbQmxHjGb2cSOgYsDDAUYY3BhG8PTDzXTEdPVHVN1mG6jA0GQqU-Z-SuldbKO1sk5vddleq27c3p6_07oPVIs0xFI1mRpkgMq9LEqSjZSXGIxiBcD8B8PD_7xB4rJ84u_QgEaqIFt8DazJSydWO_W0TaeOGFQR1lKXrXgrjTy3XM2D8P1CngzdgZlHYjw9rimsVETj4E-F_txTBRxK84n7HOneSVP1ozSytc86siHWeeettltN6IzJWsIXciTuh-K20pCZtCKeVW3D4thXO3mlB7yoORYrZ5rt9fyMoVEZ8q506lalUIc55Ut8WP1Fvgdt7NgpBHZlNrkar-ayJfvsX8S3GexQ-oLfxL8P__F4IO_RfjvtRMgrQcUMAjiZ_9fDb6o_W6dfLrE9wj-NvhMHl8JJPk8CrDG264t1vFixvwwjx-CxQzwrgcdwGK49tcRIPfecerVuZndI3hYZsOCoalnKAbIFEUXBw2Bcxl7RwtBCerYMIHPOOMwuxbOMzsP3WDDi7IuMfLPwI_r8gD5p4EKZbFLphjf5ikCKBZ8NhA9NaWKbYE_HuEH0ZDO76-htk7qrP02Htpv4BvL0ZBiWJJjaUCSLLMOjzHNiUsnlFT82gdXpTgWcxjUY7mpSl2GTluRTXCng22DGK5xT_Th2Mz7pFxo9uzOiC-j9qzc_Rvslsa3IWDHCvF4EUdJmShht3TVgG2I1y7sy2TXKRG9l6mVFQh-vm0u-SYPUKAHSL5lWXa4m-1bn3VJf1SFPYNUqHJuMHUobsohy2U7IwndbBrkVIcTTaHH2yhe81IccoVeqTzJTPzLy-ebxCB-lRDjmiZgIWawCf1Qx37kYV8ah1yAy-vBb3Xfj6HfnCx8jCfMbc1cXvIry03pjl8CVeLZQPhsIPNkIE8-G0g_G_hslTq_X6Uf-g7NMSyEBAkgQzCIIdahcSgfYseXoiS6w1yBPgGckHXxRnY8ofSy0igiRX_ds6ft8dC1geLU3TXNhHno282tO4ARBuk54eeudntUli1lk5pRrWhVTWvbeuxdtjvirKng9FBMri9KxQWRFX6RiO2v2podwm-GBxY32pIIdfDfG_DJHK4e9MR4BBIBPDHEZgMNLIEJX_3vDVg4dxF9-QpIPRvIPBnIEX8cqBNoARrIwKwAiQ39bODvr-HHU5tmIQA0y8Jl81CIez-1SUZk1VFU_b1XFTbWmORSa3Ehu2bvXPUAmG9UGknYIvYaqeZmDlHCNSsQv2WTNaFS5fs-Mi5-2h74cDKv1dbZzAde7NXTG0XypwybpyZCZRzKAqppxtpDPBaHoUyMNkqwGFXjgclak74UCQ7Ts3CWneulSnlD3skPrSFn6mrXd49WV6t-meLO3wbsJhFDFCct37R1SRvofPDtrHLt-9xx4jxEncgSy7XEWbpH3wZ3XdcN2pVexWj-dxTp6uPI5h9_88sV4C_RkYlX/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,12,,,,2023-09-29 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001676,,The Central Bank of The Bahamas Guidelines and Regulations,https://www.centralbankbahamas.com/legal_guidelines.php,International ,LATAM,Bahamas,The Central Bank of the Bahamas,English,The Central Bank of The Bahamas Guidelines and Regulations,https://www.centralbankbahamas.com/legal_guidelines.php,12,,,,2023-09-29 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,ADMINISTRATIVE_GUIDANCE,,,,,,,,,DCL,,,
001718,,Bangladesh Constitution,http://hrlibrary.umn.edu/research/bangladesh-constitution.pdf,International ,APAC,Bangladesh,Bangladesh Government,English,Bangladesh Constitution,http://hrlibrary.umn.edu/research/bangladesh-constitution.pdf,10,,,,2023-03-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,P3,,,,,,,,,,,,,,,Innodata,,,
000039,,Laws of Bangladesh,http://bdlaws.minlaw.gov.bd/laws-of-bangladesh.html,International ,APAC,Bangladesh,Bangladesh Legislative and Parliamentary Affairs Division,Bengali/English,Laws of Bangladesh,http://bdlaws.minlaw.gov.bd/laws-of-bangladesh.html,10,,,,2023-03-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001313,,Bangladesh Parliament Notifications/Circulars,http://www.parliament.gov.bd/index.php/en/medias/general-notice?id=3405&csrt=16395761790878315757,International ,APAC,Bangladesh,Bangladesh Parliament,Bengali,Bangladesh Parliament Notifications/Circulars,http://www.parliament.gov.bd/index.php/en/medias/general-notice?id=3405&csrt=16395761790878315757,10,,,,2023-03-24 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001312,,Bangladesh Investment Development Authority News,http://bida.gov.bd/?page_id=32,International ,APAC,Bangladesh,Bangladesh Investment Development Authority (BIDA),Bengali,Bangladesh Investment Development Authority News,http://bida.gov.bd/?page_id=32,10,,,,2023-03-24 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001719,,Bangladesh Investment Development Authority (BIDA) Guidelines,http://bida.gov.bd/?page_id=7,International ,APAC,Bangladesh,Bangladesh Investment Development Authority (BIDA),English,Bangladesh Investment Development Authority (BIDA) Guidelines,http://bida.gov.bd/?page_id=7,10,,,,2023-03-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001681,,Brazil Consolidated Labour Laws,http://www4.planalto.gov.br/legislacao/,International ,LATAM,Brazil,Brazil Government,Portuguese,Brazil Consolidated Labour Laws,http://www4.planalto.gov.br/legislacao/,12,,,,2023-09-29 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001680,,Brazil Civil Code,http://www4.planalto.gov.br/legislacao/,International ,LATAM,Brazil,Brazil Government,Portuguese,Brazil Civil Code,http://www4.planalto.gov.br/legislacao/,12,,,,2023-09-29 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001685,,Brazil Decrees,http://www4.planalto.gov.br/legislacao/,International ,LATAM,Brazil,Brazil Government,Portuguese,Brazil Decrees,http://www4.planalto.gov.br/legislacao/,12,,,,2023-09-29 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001686,,Brazil Temporary Constitutional Provisions Act,http://www4.planalto.gov.br/legislacao/,International ,LATAM,Brazil,Brazil Government,Portuguese,Brazil Temporary Constitutional Provisions Act,http://www4.planalto.gov.br/legislacao/,12,,,,2023-09-29 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001684,,Brazil Criminal Code (Penal Code),http://www4.planalto.gov.br/legislacao/,International ,LATAM,Brazil,Brazil Government,Portuguese,Brazil Criminal Code (Penal Code),http://www4.planalto.gov.br/legislacao/,12,,,,2023-09-29 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001683,,Brazil Consumer Protection Code,http://www4.planalto.gov.br/legislacao/,International ,LATAM,Brazil,Brazil Government,Portuguese,Brazil Consumer Protection Code,http://www4.planalto.gov.br/legislacao/,12,,,,2023-09-29 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001687,,Brazilian Federal Revenue (RFB) Normative Rulings,http://normas.receita.fazenda.gov.br/sijut2consulta/consulta.action?tipoData=2&termoBusca=Minist%E9rio+P%FAblico+Federal,International ,LATAM,Brazil,Brazil Government,Portuguese,Brazilian Federal Revenue (RFB) Normative Rulings,http://normas.receita.fazenda.gov.br/sijut2consulta/consulta.action?tipoData=2&termoBusca=Minist%E9rio+P%FAblico+Federal,12,,,,2023-09-29 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001682,,Brazil Constitution,http://www4.planalto.gov.br/legislacao/,International ,LATAM,Brazil,Brazil Government,Portuguese,Brazil Constitution,http://www4.planalto.gov.br/legislacao/,12,,,,2023-09-29 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001341,,Ministerio Publico Fed Noticias,http://www.mpf.mp.br/sala-de-imprensa/noticias,International ,LATAM,Brazil,Ministerio Publico Fed,Portuguese,Ministerio Publico Fed Noticias,http://www.mpf.mp.br/sala-de-imprensa/noticias,12,,,,2023-09-29 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001340,,Central Bank of Brazil Resolutions,https://www.bcb.gov.br/estabilidadefinanceira/buscanormas?dataInicioBusca=01%2F01%2F2019&dataFimBusca=15%2F05%2F2020&tipoDocumento=Resolu%C3%A7%C3%A3o,International ,LATAM,Brazil,Central Bank of Brazil,Portuguese,Central Bank of Brazil Resolutions,https://www.bcb.gov.br/estabilidadefinanceira/buscanormas?dataInicioBusca=01%2F01%2F2019&dataFimBusca=15%2F05%2F2020&tipoDocumento=Resolu%C3%A7%C3%A3o,12,,,,2023-09-29 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001338,,Central Bank of Brazil Circulars,https://www.bcb.gov.br/estabilidadefinanceira/buscanormas?dataInicioBusca=01%2F01%2F2019&dataFimBusca=15%2F05%2F2020&tipoDocumento=Circular,International ,LATAM,Brazil,Central Bank of Brazil,Portuguese,Central Bank of Brazil Circulars,https://www.bcb.gov.br/estabilidadefinanceira/buscanormas?dataInicioBusca=01%2F01%2F2019&dataFimBusca=15%2F05%2F2020&tipoDocumento=Circular,12,,,,2023-09-29 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001339,,Central Bank of Brazil Press Releases,https://www.bcb.gov.br/estabilidadefinanceira/buscanormas?dataInicioBusca=01%2F01%2F2019&dataFimBusca=15%2F05%2F2020&tipoDocumento=Comunicado,International ,LATAM,Brazil,Central Bank of Brazil,Portuguese,Central Bank of Brazil Press Releases,https://www.bcb.gov.br/estabilidadefinanceira/buscanormas?dataInicioBusca=01%2F01%2F2019&dataFimBusca=15%2F05%2F2020&tipoDocumento=Comunicado,12,,,,2023-09-29 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001678,,Brazil - Sao Paulo Municipal Decrees,http://legislacao.prefeitura.sp.gov.br/,International ,LATAM,Brazil,City of Sao Paulo,Spanish,Brazil - Sao Paulo Municipal Decrees,http://legislacao.prefeitura.sp.gov.br/,12,,,,2023-09-29 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001679,,Brazil - Sao Paulo Municipal Laws,http://legislacao.prefeitura.sp.gov.br/,International ,LATAM,Brazil,City of Sao Paulo,Spanish,Brazil - Sao Paulo Municipal Laws,http://legislacao.prefeitura.sp.gov.br/,12,,,,2023-09-29 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001342,,Brazil Ministry of Labour RSS Feeds,http://www.brazil.gov.br/search_rss?Subject%3Alist=Ministry%20of%20Labour,International ,LATAM,Brazil,Brazil Ministry of Labour,Portuguese,Brazil Ministry of Labour RSS Feeds,http://www.brazil.gov.br/search_rss?Subject%3Alist=Ministry%20of%20Labour,12,,,,2023-09-29 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,,,P4,,,,,,,,,,,,,,Innodata,,,
001645,,British Columbia Laws,http://www.bclaws.ca/civix/content/complete/statreg/?xsl=/templates/browse.xsl,International ,Canada,British Columbia,British Columbia Legislature,English,British Columbia Laws,http://www.bclaws.ca/civix/content/complete/statreg/?xsl=/templates/browse.xsl,8,,,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,P3,,,,,,STATUTORY_COMPILATION,,,,,,,,,DCL,,,
001644,,Consolidated Regulations of British Columbia,http://www.bclaws.ca/civix/content/crbc/crbc/?xsl=/templates/browse.xsl,International ,Canada,British Columbia,British Columbia Legislature,English,Consolidated Regulations of British Columbia,http://www.bclaws.ca/civix/content/crbc/crbc/?xsl=/templates/browse.xsl,8,,,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,,P3,,,,,,ADMINISTRATIVE_COMPILATION,,,,,,,,,DCL,,,
000640,,California Regulatory Notice Register,https://oal.ca.gov/california_regulatory_notice_online/,US State,United States,California,California State Legislature,English,California Regulatory Notice Register,https://oal.ca.gov/california_regulatory_notice_online/,1,checked,,,2021-03-19 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Number (issue),,"<iss.no.> Cal. Regulatory Notice Reg. <page no.>(<month day,year>)",page level,"Organized by year, not referred to a volume like most states",P0,P1,,,,,,,ADMINISTRATIVE_REGISTER,,,,,,,,,DCL,,,
